GENERIC,SAMPLEID,MISSION,STATION,LANDMARK,BAGNUMBER,ORIGINALWEIGHT,SAMPLETYPE,SAMPLESUBTYPE,PRISTINITY,PRISTINITYDATE,HASTHINSECTION,HASDISPLAYSAMPLE,DISPLAYSAMPLENUMBER,GENERICDESCRIPTION
14070,,Apollo 14,C,CONE CRATER,10N,36.56,Breccia,Fragmental,83.121,2013-06-01 0:00:00,TRUE,,,Crystalline Matrix Breccia
14071,,Apollo 14,C,CONE CRATER,10N,2.16,Basalt,Unclassified,79.167,2011-02-01 0:00:00,TRUE,,,Crystalline
14072,,Apollo 14,C,CONE CRATER,10N,45.06,Basalt,Olivine,55.368,2015-02-01 0:00:00,TRUE,,,
14073,,Apollo 14,G,NORTH TRIPLET RIM,20N,10.35,Basalt,KREEP,33.623,2014-02-01 0:00:00,TRUE,,,Melt Rock. Collected from bottom of trench.
14074,,Apollo 14,G,NORTH TRIPLET RIM,20N,5.16,Basalt,Feldspathic,87.539,2014-12-01 0:00:00,TRUE,,,Melt Rock. Collected from bottom of trench.
14075,,Apollo 14,G,NORTH TRIPLET RIM,20N,4.66,Breccia,Feldspathic,77.58,2007-08-01 0:00:00,TRUE,,,Collected from bottom of trench.
14076,,Apollo 14,G,NORTH TRIPLET RIM,20N,2,Breccia,Fragmental,70.3,2012-03-01 0:00:00,TRUE,,,Collected from bottom of trench.
14077,,Apollo 14,G,NORTH TRIPLET RIM,20N,2.77,Basalt,Feldspathic,82.85,2007-08-01 0:00:00,TRUE,,,Crystalline. Collected from bottom of trench.
14078,,Apollo 14,G,NORTH TRIPLET RIM,20N,8.3,Basalt,Feldspathic,86.12,2014-09-01 0:00:00,TRUE,,,Melt Rock. Collected from bottom of trench.
14079,,Apollo 14,G,NORTH TRIPLET RIM,20N,3.17,Basalt,Feldspathic,92.713,2013-12-01 0:00:00,TRUE,,,Melt Rock. Collected from bottom of trench.
14080,,Apollo 14,G,NORTH TRIPLET RIM,21N,1.94,Breccia,Fragmental,100,2007-08-01 0:00:00,FALSE,,,Collected from middle of trench.
14081,,Apollo 14,G,NORTH TRIPLET RIM,21N,0.84,Breccia,Fragmental,100,2007-08-01 0:00:00,FALSE,,,Collected from middle of trench.
14082,,Apollo 14,C1,,13N,62.63,Breccia,Fragmental,84.634,2014-09-01 0:00:00,TRUE,,,Light Matrix Breccia
14083,,Apollo 14,C1,,13N,13.37,Breccia,Fragmental,19.933,2012-03-01 0:00:00,TRUE,,,Light Matrix Breccia
14084,,Apollo 14,C1,,13N,0.83,Residue,,100,2007-08-01 0:00:00,FALSE,,,
14140,,Apollo 14,C',CONE CRATER,9N,7.43,Soil,4-10 mm,91.359,2012-03-01 0:00:00,TRUE,,,"Fines, 4-10mm"
14141,,Apollo 14,C',CONE CRATER,9N,28.5,Soil,<1 mm,46.937,2014-12-01 0:00:00,TRUE,,,"Fines, < 1mm"
14142,,Apollo 14,C',CONE CRATER,9N,5.35,Soil,1-2 mm,62.243,2015-01-01 0:00:00,TRUE,,,"Fines, 1-2mm"
14143,,Apollo 14,C',CONE CRATER,9N,6.73,Soil,2-4 mm,51.04,2014-09-01 0:00:00,TRUE,,,"Fines, 2-4mm"
14144,,Apollo 14,C',CONE CRATER,10N,4.77,Soil,Unsieved,11.3,2012-03-01 0:00:00,FALSE,,,"Fines, Unsieved"
14145,,Apollo 14,G,NORTH TRIPLET RIM,19N,0.92,Soil,4-10 mm,80.435,2011-07-01 0:00:00,FALSE,,,"Fines, 4-10mm. Collected from surface of trench."
14146,,Apollo 14,G,NORTH TRIPLET RIM,19N,2.82,Soil,1-2 mm,75.177,2015-01-01 0:00:00,TRUE,,,"Fines, 1-2mm. Collected from surface of trench."
14147,,Apollo 14,G,NORTH TRIPLET RIM,19N,1.67,Soil,2-4 mm,79.042,2013-06-01 0:00:00,FALSE,,,"Fines, 2-4mm. Collected from surface of trench."
14148,,Apollo 14,G,NORTH TRIPLET RIM,19N,71.65,Soil,<1 mm,70.56,2015-01-01 0:00:00,TRUE,,,"Fines, < 1mm. Collected from surface of trench."
14149,,Apollo 14,G,NORTH TRIPLET RIM,20N,88.15,Soil,<1 mm,79.572,2014-08-01 0:00:00,TRUE,,,"Fines, < 1mm. Collected from bottom of trench."
14150,,Apollo 14,G,NORTH TRIPLET RIM,20N,11.08,Soil,4-10 mm,85.334,2012-03-01 0:00:00,TRUE,,,"Fines, 4-10mm. Collected from bottom of trench."
14151,,Apollo 14,G,NORTH TRIPLET RIM,20N,11.7,Soil,1-2 mm,58.282,2015-01-01 0:00:00,TRUE,,,"Fines, 1-2mm. Collected from bottom of trench."
14152,,Apollo 14,G,NORTH TRIPLET RIM,20N,11.39,Soil,2-4 mm,49.684,2014-09-01 0:00:00,TRUE,,,"Fines, 2-4mm. Collected from bottom of trench."
14153,,Apollo 14,G,NORTH TRIPLET RIM,21N,3.91,Soil,2-4 mm,77.852,2015-01-01 0:00:00,FALSE,,,"Fines, 2-4mm. Collected from middle of trench."
14154,,Apollo 14,G,NORTH TRIPLET RIM,21N,5.49,Soil,1-2 mm,83.916,2013-05-01 0:00:00,TRUE,,,"Fines, 1-2mm. Collected from middle of trench."
14155,,Apollo 14,G,NORTH TRIPLET RIM,21N,3.69,Soil,4-10 mm,90.163,2012-11-01 0:00:00,TRUE,,,"Fines, 4-10mm. Collected from middle of trench."
14156,,Apollo 14,G,NORTH TRIPLET RIM,21N,138,Soil,<1 mm,84.69,2014-08-01 0:00:00,TRUE,,,"Fines, < 1mm. Collected from middle of trench."
14160,,Apollo 14,LM,,Bag 1028,196.5,Soil,4-10 mm,91.893,2014-09-01 0:00:00,TRUE,,,"Fines, 4-10mm. Part of bulk sample."
14161,,Apollo 14,LM,,Bag 1028,197.1,Soil,2-4 mm,67.572,2014-09-01 0:00:00,TRUE,,,"Fines, 2-4mm. Part of bulk sample."
14162,,Apollo 14,LM,,Bag 1028,288.7,Soil,1-2 mm,81.129,2014-02-01 0:00:00,TRUE,,,"Fines, 1-2mm. Part of bulk sample."
14163,,Apollo 14,LM,,Bag 1028,4444,Soil,<1 mm,94.513,2015-02-01 0:00:00,TRUE,,,"Fines, < 1mm. Part of bulk sample."
14165,,Apollo 14,ALSEP,,Bag 1027,109.1,Soil,<1 mm,97.624,2015-01-01 0:00:00,TRUE,,,"Fines, < 1mm"
14166,,Apollo 14,ALSEP,,Bag 1027,20.5,Soil,1-2 mm,66.683,2012-03-01 0:00:00,TRUE,,,"Fines, 1-2mm"
14167,,Apollo 14,ALSEP,,Bag 1027,26.5,Soil,2-4 mm,55.064,2012-03-01 0:00:00,TRUE,,,"Fines, 2-4mm"
14168,,Apollo 14,ALSEP,,Bag 1027,43.9,Soil,4-10 mm,75.697,2014-09-01 0:00:00,TRUE,,,"Fines, 4-10mm"
14169,,Apollo 14,ALSEP,,Bag 1027,78.66,Breccia,Fragmental,96.898,2014-09-01 0:00:00,TRUE,,,Crystalline Matrix Breccia. Part of comprehensive sample.
14170,,Apollo 14,ALSEP,,Bag 1027,26.34,Breccia,Fragmental,94.837,2008-12-01 0:00:00,TRUE,,,Part of comprehensive sample.
14171,,Apollo 14,ALSEP,,Bag 1027,37.79,Breccia,Fragmental,72.69,2007-08-01 0:00:00,TRUE,,,Crystalline Matrix Breccia. Part of comprehensive sample.
14172,,Apollo 14,ALSEP,,Bag 1027,32.1,Breccia,Fragmental,94.237,2012-03-01 0:00:00,TRUE,,,Crystalline Matrix Breccia. Part of comprehensive sample.
14173,,Apollo 14,ALSEP,,Bag 1027,19.59,Breccia,Fragmental,99.29,2014-09-01 0:00:00,TRUE,,,Part of comprehensive sample.
14174,,Apollo 14,ALSEP,,Bag 1027,11.62,Breccia,Fragmental,93.98,2007-08-01 0:00:00,TRUE,,,Crystalline Matrix Breccia. Part of comprehensive sample.
14175,,Apollo 14,ALSEP,,Bag 1027,7.48,Breccia,Fragmental,92.91,2007-08-01 0:00:00,TRUE,,,Crystalline Matrix Breccia. Part of comprehensive sample.
14176,,Apollo 14,ALSEP,,Bag 1027,4.12,Breccia,Fragmental,98.3,2007-08-01 0:00:00,FALSE,,,Part of comprehensive sample.
14177,,Apollo 14,ALSEP,,Bag 1027,2.32,Breccia,Fragmental,99.14,2007-08-01 0:00:00,FALSE,,,Part of comprehensive sample.
14178,,Apollo 14,ALSEP,,Bag 1027,2.88,Breccia,Fragmental,90.28,2007-08-01 0:00:00,FALSE,,,Part of comprehensive sample.
14179,,Apollo 14,ALSEP,,Bag 1027,3.03,Breccia,Fragmental,86.766,2013-06-01 0:00:00,TRUE,,,Cumulate. Part of comprehensive sample.
14180,,Apollo 14,ALSEP,,Bag 1027,4.75,Breccia,Fragmental,96.84,2007-08-01 0:00:00,TRUE,,,Breccia?  Part of comprehensive sample.
14181,,Apollo 14,ALSEP,,Bag 1027,2.48,Breccia,Fragmental,88.185,2014-09-01 0:00:00,TRUE,,,Troctolitic. Part of comprehensive sample.
14182,,Apollo 14,ALSEP,,Bag 1027,2.29,Breccia,Fragmental,96.94,2007-08-01 0:00:00,FALSE,,,Part of comprehensive sample.
14183,,Apollo 14,ALSEP,,Bag 1027,1.4,Breccia,Fragmental,99.29,2007-08-01 0:00:00,FALSE,,,Part of comprehensive sample.
14184,,Apollo 14,ALSEP,,Bag 1027,1.48,Breccia,Fragmental,98.65,2007-08-01 0:00:00,FALSE,,,Part of comprehensive sample.
14185,,Apollo 14,ALSEP,,Bag 1027,1.52,Breccia,Fragmental,94.74,2007-08-01 0:00:00,FALSE,,,Part of comprehensive sample.
14186,,Apollo 14,ALSEP,,Bag 1027,1.26,Breccia,Fragmental,99.21,2007-08-01 0:00:00,FALSE,,,Part of comprehensive sample.
14187,,Apollo 14,ALSEP,,Bag 1027,1.09,Breccia,Fragmental,99.08,2007-08-01 0:00:00,TRUE,,,Crystalline Matrix Breccia. Part of comprehensive sample.
14188,,Apollo 14,ALSEP,,Bag 1027,1.6,Breccia,Fragmental,98.75,2007-08-01 0:00:00,FALSE,,,Part of comprehensive sample.
14189,,Apollo 14,ALSEP,,Bag 1027,0.36,Residue,,100,2007-08-01 0:00:00,FALSE,,,
14190,,Apollo 14,,,Bag 1031,34.85,Soil,<1 mm,95.151,2012-03-01 0:00:00,FALSE,,,"Fines, < 1mm"
14191,,Apollo 14,,,Bag 1031,5.92,Soil,1-2 mm,79.054,2012-03-01 0:00:00,FALSE,,,"Fines, 1-2mm"
14192,,Apollo 14,,,Bag 1031,8.06,Soil,2-4 mm,88.337,2012-03-01 0:00:00,TRUE,,,"Fines, 2-4mm"
14193,,Apollo 14,Dg,,Bag 1031,11.15,Soil,4-10 mm,81.525,2012-03-01 0:00:00,FALSE,,,"Fines, 4-10mm"
14194,,Apollo 14,"Dg, G",,Bag 1031,4.28,Breccia,Fragmental,89.673,2008-07-01 0:00:00,TRUE,,,
14195,,Apollo 14,"Dg, G",,Bag 1031,2.77,Breccia,Fragmental,94.58,2007-08-01 0:00:00,TRUE,,,
14196,,Apollo 14,"Dg, G",,Bag 1031,3.93,Breccia,Fragmental,100,2007-08-01 0:00:00,FALSE,,,
14197,,Apollo 14,"Dg, G",,Bag 1031,1.63,Breccia,Impact Melt,90.8,2007-08-01 0:00:00,TRUE,,,
14198,,Apollo 14,"Dg, G",,Bag 1031,1.63,Breccia,Impact Melt,86.2,2007-08-01 0:00:00,TRUE,,,Melt Rock
14199,,Apollo 14,"Dg, G",,Bag 1031,1.88,Breccia,Fragmental,62.98,2007-08-01 0:00:00,TRUE,,,
14200,,Apollo 14,"Dg, G",,Bag 1031,1.24,Basalt,Feldspathic,77.82,2007-08-01 0:00:00,TRUE,,,
14201,,Apollo 14,"Dg, G",,Bag 1031,1.56,Breccia,Fragmental,100,2007-08-01 0:00:00,FALSE,,,
14202,,Apollo 14,"Dg, G",,Bag 1031,0.05,Residue,,100,2007-08-01 0:00:00,FALSE,,,
14204,,Apollo 14,"Dg, G",,Bag 1031,21.6,Residue,,100,2007-08-01 0:00:00,FALSE,,,
14210,,Apollo 14,A,WEIRD CRATER,Bag 2044,169.7,Core,Unsieved,71.595,2012-03-01 0:00:00,TRUE,,,Bottom of double core tube.
14211,,Apollo 14,A,WEIRD CRATER,Bag 2045,39.5,Core,Unsieved,77.747,2012-03-01 0:00:00,TRUE,,,Top of double core tube.
14220,,Apollo 14,G,NORTH TRIPLET RIM,Bag 2022,80.7,Core,Unsieved,62.8,2007-08-01 0:00:00,TRUE,,,First single core tube.
14230,,Apollo 14,G,NORTH TRIPLET RIM,Bag 2043,76.7,Core,Unsieved,40.202,2013-08-01 0:00:00,TRUE,,,Second single core tube.
14240,,Apollo 14,G,NORTH TRIPLET RIM,Bag 2060,168,Soil,Unsieved,53.667,2015-01-01 0:00:00,TRUE,,,
14250,,Apollo 14,ALSEP,,ALSRC 1007,4.06,Breccia,Regolith,87.167,2011-02-01 0:00:00,TRUE,,,Vitric Matrix Breccia
14251,,Apollo 14,ALSEP,,ALSRC 1007,1.51,Breccia,Regolith,73.58,2007-08-01 0:00:00,TRUE,,,
14252,,Apollo 14,ALSEP,,ALSRC 1007,0.86,Breccia,Regolith,59.535,2008-07-01 0:00:00,TRUE,,,
14253,,Apollo 14,ALSEP,,ALSRC 1007,1.23,Breccia,Fragmental,96.585,2014-09-01 0:00:00,TRUE,,,Crystalline Matrix Breccia
14254,,Apollo 14,ALSEP,,ALSRC 1007,1.01,Breccia,Regolith,93.07,2007-08-01 0:00:00,FALSE,,,
14255,,Apollo 14,ALSEP,,ALSRC 1007,22.15,Breccia,Regolith,80.876,2014-09-01 0:00:00,TRUE,,,Vitric Matrix Breccia
14256,,Apollo 14,ALSEP,,,13.71,Soil,4-10 mm,75.091,2012-11-01 0:00:00,TRUE,,,"Fines, 4-10mm"
14257,,Apollo 14,ALSEP,,,30.48,Soil,2-4 mm,63.274,2013-05-01 0:00:00,TRUE,,,"Fines, 2-4mm"
14258,,Apollo 14,ALSEP,,,64.33,Soil,1-2 mm,83.631,2013-06-01 0:00:00,TRUE,,,"Fines, 1-2mm"
14259,,Apollo 14,ALSEP,,,2352.1,Soil,<1 mm,78.587,2015-02-01 0:00:00,TRUE,,,"Fines, < 1mm"
14260,,Apollo 14,ALSEP,,Bag 1039,282.5,Soil,<1 mm,97.045,2013-09-01 0:00:00,TRUE,,,"Fines, < 1mm"
14261,,Apollo 14,ALSEP,,Bag 1039,8.2,Soil,2-4 mm,0.244,2014-02-01 0:00:00,TRUE,,,"Fines, 2-4mm"
14262,,Apollo 14,ALSEP,,Bag 1039,9.1,Soil,1-2 mm,77.088,2014-02-01 0:00:00,TRUE,,,"Fines, 1-2mm"
14263,,Apollo 14,ALSEP,,Bag 1039,16.2,Soil,4-10 mm,87.679,2013-01-01 0:00:00,TRUE,,,"Fines, 4-10mm"
14264,,Apollo 14,ALSEP,,Bag 1039,117.9,Breccia,Regolith,98.214,2014-09-01 0:00:00,TRUE,,,Vitric Matrix Breccia
14265,,Apollo 14,ALSEP,,Bag 1039,65.79,Breccia,Fragmental,97.223,2014-09-01 0:00:00,TRUE,,,Vitric Matrix Breccia
14266,,Apollo 14,ALSEP,,Bag 1039,6.95,Breccia,Impact Melt,98.144,2014-09-01 0:00:00,TRUE,,,Crystalline Matrix Breccia
14267,,Apollo 14,ALSEP,,Bag 1039,54.77,Breccia,Impact Melt,15.748,2012-03-01 0:00:00,TRUE,,,
14268,,Apollo 14,ALSEP,,Bag 1039,23.12,Breccia,Impact Melt,96.799,2012-03-01 0:00:00,TRUE,,,Vitric Matrix Breccia
14269,,Apollo 14,ALSEP,,Bag 1039,17.19,Breccia,Impact Melt,96.277,2012-03-01 0:00:00,TRUE,,,Vitric Matrix Breccia
14270,,Apollo 14,ALSEP,,Bag 1039,25.59,Breccia,Impact Melt,64.596,2012-03-01 0:00:00,TRUE,,,Crystalline Matrix Breccia
14271,,Apollo 14,ALSEP,,Bag 1039,97.41,Breccia,Impact Melt,97.881,2014-09-01 0:00:00,TRUE,,,Vitric Matrix Breccia
14272,,Apollo 14,ALSEP,,Bag 1039,46.63,Breccia,Impact Melt,98.78,2007-08-01 0:00:00,TRUE,,,Vitric Matrix Breccia
14273,,Apollo 14,ALSEP,,Bag 1039,22.4,Breccia,Impact Melt,97.81,2007-08-01 0:00:00,TRUE,,,Vitric Matrix Breccia
14274,,Apollo 14,ALSEP,,Bag 1039,15.18,Breccia,Impact Melt,95.982,2012-03-01 0:00:00,TRUE,,,Crystalline Matrix Breccia
14275,,Apollo 14,ALSEP,,Bag 1039,12.46,Breccia,Fragmental,95.987,2012-03-01 0:00:00,TRUE,,,Vitric Matrix Breccia
14276,,Apollo 14,ALSEP,,Bag 1039,12.75,Breccia,Impact Melt,23.286,2014-09-01 0:00:00,TRUE,,,Basalt?
14277,,Apollo 14,ALSEP,,Bag 1039,7.59,Breccia,Impact Melt,96.84,2007-08-01 0:00:00,TRUE,,,Vitric Matrix Breccia
14278,,Apollo 14,ALSEP,,Bag 1039,7.6,Breccia,Impact Melt,94.947,2014-09-01 0:00:00,TRUE,,,Breccia?
14279,,Apollo 14,ALSEP,,Bag 1039,5.67,Breccia,Fragmental,97.407,2014-09-01 0:00:00,TRUE,,,Crystalline Matrix Breccia
14280,,Apollo 14,ALSEP,,Bag 1039,6.2,Breccia,Impact Melt,97.58,2007-08-01 0:00:00,TRUE,,,Vitric Matrix Breccia
14281,,Apollo 14,ALSEP,,Bag 1039,12.03,Breccia,Impact Melt,89.352,2013-08-01 0:00:00,TRUE,,,Vitric Matrix Breccia
14282,,Apollo 14,ALSEP,,Bag 1039,1.89,Breccia,Fragmental,79.42,2007-08-01 0:00:00,TRUE,,,Crystalline Matrix Breccia
14283,,Apollo 14,ALSEP,,Bag 1039,1.25,Breccia,Impact Melt,94.8,2014-09-01 0:00:00,TRUE,,,Vitric Matrix Breccia
14284,,Apollo 14,ALSEP,,Bag 1039,1.47,Breccia,Impact Melt,97.96,2007-08-01 0:00:00,FALSE,,,
14285,,Apollo 14,ALSEP,,Bag 1039,2.23,Breccia,Fragmental,99.55,2007-08-01 0:00:00,FALSE,,,
14286,,Apollo 14,ALSEP,,Bag 1039,4.42,Breccia,Fragmental,39.593,2012-09-01 0:00:00,TRUE,,,
14287,,Apollo 14,ALSEP,,Bag 1039,1.07,Breccia,Fragmental,100,2007-08-01 0:00:00,FALSE,,,
14288,,Apollo 14,ALSEP,,Bag 1039,3.44,Breccia,Impact Melt,100.58,2007-08-01 0:00:00,FALSE,,,
14289,,Apollo 14,ALSEP,,Bag 1039,0.2,Residue,,100,2007-08-01 0:00:00,FALSE,,,
14290,,Apollo 14,H,,Bag 1038,23.63,Soil,<1 mm,92.653,2013-04-01 0:00:00,FALSE,,,"Fines, < 1mm"
14291,,Apollo 14,H,,Bag 1038,2.12,Soil,1-2 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 1-2mm"
14292,,Apollo 14,H,,Bag 1038,3.53,Soil,2-4 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 2-4mm"
14293,,Apollo 14,H,,Bag 1038,5.2,Soil,4-10 mm,89.231,2013-04-01 0:00:00,TRUE,,,"Fines, 4-10mm"
14294,,Apollo 14,H,,Bag 1038,3.43,Breccia,Fragmental,100,2007-08-01 0:00:00,FALSE,,,
14295,,Apollo 14,H,,Bag 1038,1.24,Breccia,Fragmental,100,2007-08-01 0:00:00,FALSE,,,
14296,,Apollo 14,H,,Bag 1038,2.26,Breccia,Fragmental,100,2007-08-01 0:00:00,FALSE,,,
14297,,Apollo 14,H,,Bag 1038,1.73,Breccia,Fragmental,74.57,2007-08-01 0:00:00,TRUE,,,
14298,,Apollo 14,,,,116.7,Soil,<1 mm,54.147,2012-03-01 0:00:00,FALSE,,,"Fines, < 1mm"
14299,,Apollo 14,,,,225.2,Soil,<1 mm,99.73,2007-08-01 0:00:00,FALSE,,,"Fines, < 1mm"
14300,,Apollo 14,ALSEP,,Bag 1027,4.06,Unclassified,,0,2007-08-01 0:00:00,FALSE,,,
14301,,Apollo 14,G1,NORTH TRIPLET CRATER,Bag 1038,1361,Breccia,Regolith,76.538,2014-03-01 0:00:00,TRUE,,,Vitric Matrix Breccia
14302,,Apollo 14,ALSEP,,Bag 1027,0,Unclassified,,0,2007-08-01 0:00:00,FALSE,,,
14303,,Apollo 14,ALSEP,,Bag 1027,898.4,Breccia,Fragmental,76.231,2015-03-01 0:00:00,TRUE,,,Crystalline Matrix Breccia
14304,,Apollo 14,ALSEP,,Bag 1027,2499,Breccia,Impact Melt,97.118,2015-03-01 0:00:00,TRUE,,,Crystalline Matrix Breccia
14305,,Apollo 14,ALSEP,,Bag 1027,2498,Breccia,Fragmental,76.672,2015-03-01 0:00:00,TRUE,TRUE,"14305,30",Crystalline Matrix Breccia
14306,,Apollo 14,G,NORTH TRIPLET RIM,26N,584.5,Breccia,Fragmental,129.135,2013-06-01 0:00:00,TRUE,,,Crystalline Matrix Breccia
14307,,Apollo 14,G,NORTH TRIPLET RIM,25N,155,Breccia,Regolith,58.845,2015-03-01 0:00:00,TRUE,,,Vitric Matrix Breccia
14308,,Apollo 14,Dg,,Bag 1031,0,Unclassified,,0,2007-08-01 0:00:00,FALSE,,,Vitric Matrix Breccia
14309,,Apollo 14,Dg,,Bag 1031,42.4,Breccia,Regolith,95.717,2013-06-01 0:00:00,TRUE,,,Breccia?
14310,,Apollo 14,G,NORTH TRIPLET RIM,Bag 1031,3439,Breccia,Impact Melt,68.465,2015-03-01 0:00:00,TRUE,TRUE,"14310,215; 14310,221",Melt Rock
14311,,Apollo 14,Dg,,Bag 1031,3204,Breccia,Impact Melt,89.273,2014-11-01 0:00:00,TRUE,TRUE,,Crystalline Matrix Breccia
14312,,Apollo 14,H,TURTLE ROCK,Bag 1038,299,Breccia,Fragmental,89.42,2013-10-01 0:00:00,TRUE,,,Crystalline Matrix Breccia
14313,,Apollo 14,G1,NORTH TRIPLET CRATER,27N,144,Breccia,Regolith,72.343,2013-06-01 0:00:00,TRUE,,,Vitric Matrix Breccia
14314,,Apollo 14,H,TURTLE ROCK,Bag 1038,115.7,Breccia,Fragmental,93.536,2013-06-01 0:00:00,TRUE,,,Crystalline Matrix Breccia
14315,,Apollo 14,H,NORTH BOULDER FIELD,Bag 1038,115,Breccia,Regolith,84.433,2013-06-01 0:00:00,TRUE,,,Vitric Matrix Breccia
14316,,Apollo 14,H,,Bag 1038,38.2,Breccia,Regolith,96.872,2012-03-01 0:00:00,TRUE,,,Vitric Matrix Breccia
14317,,Apollo 14,H,,Bag 1038,16.1,Breccia,Regolith,95.59,2007-08-01 0:00:00,TRUE,,,Vitric Matrix Breccia
14318,,Apollo 14,H,NORTH BOULDER FIELD,Bag 1038,600.2,Breccia,Regolith,72.742,2015-03-01 0:00:00,TRUE,,,Vitric Matrix Breccia
14319,,Apollo 14,H,TURTLE ROCK,Bag 1038,211.6,Breccia,Fragmental,75.212,2013-06-01 0:00:00,TRUE,,,Crystalline Matrix Breccia
14320,,Apollo 14,H,NORTH BOULDER FIELD,Bag 1038,64.9,Breccia,Fragmental,92.327,2012-03-01 0:00:00,TRUE,,,Crystalline Matrix Breccia
14321,,Apollo 14,C1,BIG BERTHA,Bag 1038,8998,Breccia,Fragmental,72.737,2015-03-01 0:00:00,TRUE,TRUE,"14321,1810; 14321,86",Crystalline Matrix Breccia
14399,,Apollo 14,,,,0,Unclassified,,0,2007-08-01 0:00:00,FALSE,,,
14402,,Apollo 14,,,ALSRC,0.2,Residue,,100,2007-08-01 0:00:00,FALSE,,,
14408,,Apollo 14,,,,72,Unclassified,,0,2012-03-01 0:00:00,FALSE,,,
14409,,Apollo 14,,,,0.5,Unclassified,,0,2012-03-01 0:00:00,FALSE,,,
14411,,Apollo 14,A,,2N,5.53,Core,Unsieved,1.808,2012-03-01 0:00:00,FALSE,,,Core bit double core.
14412,,Apollo 14,,,,0.377,Unclassified,,0,2007-08-01 0:00:00,TRUE,,,
14414,,Apollo 14,G,NORTH TRIPLET RIM,18N,5.46,Core,Unsieved,1.832,2012-03-01 0:00:00,FALSE,,,Core bit first single core.
14421,,Apollo 14,,,,260.9,Soil,Unsieved,59.524,2012-03-01 0:00:00,FALSE,,,"Fines, Unsieved. Reserved from unsieved comprehensive sample."
14422,,Apollo 14,,,,2400,Soil,<1 mm,97.241,2013-05-01 0:00:00,FALSE,,,"Fines, < 1mm. Reserve from 14163."
14423,,Apollo 14,,,,285.6,Unclassified,,0,2012-03-01 0:00:00,FALSE,,,
14425,,Apollo 14,LM,,ALSRC 1007,0.79,Breccia,Glass,0,2012-03-01 0:00:00,TRUE,,,8mm Spherule. Part of bulk fines sample.
14426,,Apollo 14,LM,,ALSRC 1007,1.59,Breccia,Fragmental,100,2007-08-01 0:00:00,FALSE,,,Part of bulk fines sample.
14427,,Apollo 14,LM,,ALSRC 1007,4.47,Breccia,Fragmental,100,2007-08-01 0:00:00,FALSE,,,Part of bulk fines sample.
14428,,Apollo 14,LM,,ALSRC 1007,1.47,Breccia,Impact Melt,95.92,2007-08-01 0:00:00,TRUE,,,Crystalline Matrix Breccia. Part of bulk fines sample.
14429,,Apollo 14,LM,,ALSRC 1007,3.03,Breccia,Impact Melt,97.03,2007-08-01 0:00:00,TRUE,,,Crystalline Matrix Breccia. Part of bulk fines sample.
14430,,Apollo 14,LM,,ALSRC 1007,4.81,Breccia,Fragmental,90.48,2007-08-01 0:00:00,TRUE,,,Part of bulk fines sample.
14431,,Apollo 14,LM,,ALSRC 1007,1.7,Breccia,Impact Melt,50.647,2012-03-01 0:00:00,TRUE,,,Melt Rock. Part of bulk fines sample.
14432,,Apollo 14,,,,1.81,Breccia,Unclassified,69.61,2007-08-01 0:00:00,FALSE,,,
14433,,Apollo 14,LM,,ALSRC 1007,1.23,Breccia,Fragmental,60.16,2007-08-01 0:00:00,FALSE,,,Basalt?. Part of bulk fines sample.
14434,,Apollo 14,LM,,ALSRC 1007,1.68,Breccia,Fragmental,67.798,2013-12-01 0:00:00,TRUE,,,Crystalline Matrix Breccia. Part of bulk fines sample.
14435,,Apollo 14,LM,,ALSRC 1007,0.92,Breccia,Fragmental,96.74,2007-08-01 0:00:00,TRUE,,,Crystalline Matrix Breccia. Part of bulk fines sample.
14436,,Apollo 14,LM,,ALSRC 1007,3.76,Breccia,Impact Melt,92.55,2007-08-01 0:00:00,TRUE,,,Basalt?. Part of bulk fines sample.
14437,,Apollo 14,LM,,ALSRC 1007,2.65,Breccia,Unclassified,100,2007-08-01 0:00:00,FALSE,,,Part of bulk fines sample.
14438,,Apollo 14,LM,,ALSRC 1007,3.35,Breccia,Unclassified,100,2007-08-01 0:00:00,FALSE,,,Part of bulk fines sample.
14439,,Apollo 14,LM,,ALSRC 1007,1,Breccia,Regolith,100,2007-08-01 0:00:00,FALSE,,,Part of bulk fines sample.
14440,,Apollo 14,LM,,ALSRC 1007,1.5,Breccia,Impact Melt,81.87,2007-08-01 0:00:00,TRUE,,,Part of bulk fines sample.
14441,,Apollo 14,LM,,ALSRC 1007,0.23,Breccia,Fragmental,100,2007-08-01 0:00:00,FALSE,,,Part of bulk fines sample.
14442,,Apollo 14,LM,,ALSRC 1007,3.52,Breccia,Unclassified,100,2007-08-01 0:00:00,FALSE,,,Part of bulk fines sample.
14443,,Apollo 14,LM,,ALSRC 1007,2.54,Breccia,Impact Melt,80.79,2007-08-01 0:00:00,TRUE,,,Part of bulk fines sample.
14444,,Apollo 14,LM,,ALSRC 1007,1.56,Breccia,Impact Melt,92.31,2007-08-01 0:00:00,TRUE,,,Part of bulk fines sample.
14445,,Apollo 14,LM,,ALSRC 1007,9.22,Breccia,Fragmental,95.44,2007-08-01 0:00:00,TRUE,,,Part of bulk fines sample.
